,company_name,model,price,status,body_type,fuel_type,engine_desc,fuel_system,cooling,displacement,max_power,max_torque,cylinders_count,overall_lenght,overall_width,overall_height,seat_height,ground_clearance,wheelbase,kerb_wet,fuel_tank,bore,stroke,gears_count,clutch,gearbox,front_brake,rear_brake,front_suspension,rear_suspension,zero_cent,speedometer,tachometer,trip_meter,clock,electric_start
669,Victory,Victory Vegas,"
₹ 14,00,000
",expected,Cruiser,Petrol,4-Stroke 50° V-Twin,Electronic Fuel Injection With Dual 45mm Throttle Body,Air/Oil,1731 cc,97 Bhp,153 Nm,2,2462 mm,NaN,NaN,640 mm,135 mm,1705 mm,NaN,17 litres,101 mm,108 mm,6,"Wet, multi-plate",NaN,Single 300mmx5mm floating disc with 4-piston caliper,300mm floating rotor with 2-piston caliper,"Conventional Telescopic Fork, 43 mm Diameter, 5.1 In/130mm Travel","Single, mono-tube gas, Cast Aluminum with rising rate linkage, 3.0 In/75 mm travel, preload adjustable spring",NaN,Analog,NaN,Digital-2,NaN,1
670,Victory,Victory Vision,"
₹ 18,00,000 - ₹ 20,00,000
",expected,Touring,Petrol,"1731cc, V-Twin",NaN,Liquid Cooling,1731 cc,97 Bhp,153 Nm,2,2629.00 mm,NaN,NaN,NaN,122.00 mm,1670.00 mm,364.00 kg,22.00 litres,101 mm,108 mm,6,"Wet, multi-plate",NaN,Dual 300mm floating rotors,300mm floating rotorrotors,Conventional telescopic fork,"Single, mono-tube",NaN,Analogue,Analogue,Digital-2,NaN,1
671,Vijaya,Vijaya Glide,"
NA
",available,Scooterette,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,Drum,NaN,NaN,NaN,Analogue,None,None,NaN,1
672,Vijaya,Vijaya Grace,"
NA
",available,Scooterette,NaN,500W Motor,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Analogue,None,None,NaN,1
673,Vijaya,Vijaya Winnie,"
NA
",available,Scooterette,NaN,NaN,NaN,Air Cooling,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,Air Cooling,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
674,Vyrus,Vyrus 984,"
₹ 22,00,000
",available,Naked,Petrol,"992cc, 90 degree",NaN,Air Cooling,992 cc,90.5 Bhp,NaN,2,NaN,NaN,NaN,NaN,NaN,1365.00 mm,150.00 kg,16.00 litres,94 mm,71.5 mm,6,Dry Multiplate Disc,NaN,320mm Twin Disc,210mm Disc,FG Suspension,FG Suspension,NaN,Digital,Analogue,Digital-2,NaN,1
675,Vyrus,Vyrus 985,"
₹ 25,00,000
",available,Naked,Petrol,"999cc, 90 degree",NaN,Air Cooling,999 cc,155 Bhp,NaN,2,NaN,NaN,NaN,NaN,NaN,1395.00 mm,157.00 kg,14.00 litres,104 mm,58.8 mm,6,Dry Multiplate Disc,NaN,320mm Twin Disc,210mm Disc,FG Suspension,FG Suspension,NaN,Digital,Analogue,Digital-2,NaN,1
676,Vyrus,Vyrus 987,"
₹ 48,00,000
",available,Naked,Petrol,"1198cc, V-twin",NaN,Air Cooling,1198 cc,186 Bhp,135 Nm,2,NaN,NaN,NaN,NaN,NaN,NaN,154.00 kg,NaN,NaN,NaN,6,Dry Multiplate Disc,NaN,320mm Twin Disc,210mm Disc,FG Suspension,FG Suspension,NaN,Digital,Digital,Digital-2,NaN,1
677,Walkman World,Walkman World Princy,"
NA
",available,Scooterette,NaN,Non Brush Motor,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,Drum,Drum,NaN,NaN,NaN,Analogue,None,None,NaN,1
678,Xite,Xite K100,"
NA
",available,Scooterette,NaN,Vrla Deep Discharge,NaN,NaN,NaN,14 Ah,NaN,NaN,1780.00 mm,715.00 mm,1060.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Analogue,NaN,NaN,NaN,1
679,Xite,Xite K101,"
NA
",available,Scooterette,NaN,Vrla Deep Discharge,NaN,NaN,NaN,250 W,NaN,NaN,1738.00 mm,700.00 mm,1080.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Analogue,NaN,NaN,NaN,1
680,Xite,Xite K102,"
NA
",available,Scooterette,NaN,Vrla Deep Discharge,NaN,NaN,NaN,20 Ah,NaN,NaN,1790.00 mm,740.00 mm,1060.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Analogue,NaN,NaN,NaN,1
681,Xite,Xite K103,"
NA
",available,Scooterette,NaN,Vrla Deep Discharge,NaN,NaN,NaN,20 Ah,NaN,NaN,1760.00 mm,760.00 mm,1040.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
682,Yamaha,Yamaha Alpha,"
₹ 50,339 - ₹ 56,560
",available,Scooter,Petrol,Newly designed air-cooled 113cc four stroke single cylinder engine with BLUE CORE technology,Carburetor pressure diaphragm type,Air Cooling,113 cc,7.2 HP @ 7500 rpm,8.1 Nm @ 5000 rpm,1,1795 mm,675 mm,1125 mm,775 mm,130 mm,1270 mm,104 kg,5.20 litres,50 mm,57.8 mm,Automatic,"Dry, centrifugal automatic",NaN,Drum,Drum,Telescopic,Unit swing,NaN,Analogue,NaN,NaN,NaN,1
683,Yamaha,Yamaha Fascino,"
₹ 56,023 - ₹ 69,930
",available,Scooter,Petrol,Newly designed air-cooled 113cc four stroke single cylinder engine with BLUE CORE technology,Carburetor,Air Cooling,113 cc,7.2 HP @ 7500 rpm,8.1 Nm @ 5000 rpm,1,1820 mm,675 mm,1120 mm,775 mm,130 mm,1270 mm,103 kg,5.2 litres,50 mm,57.8 mm,Automatic,"Dry, centrifugal",V-Belt Auto,Drum,Drum,Telescopic,Unit Swing,NaN,Analog,NaN,NaN,NaN,1
684,Yamaha,Yamaha Fazer,"
₹ 1,44,680 - ₹ 11,00,000
",available,Sports Commuter,Petrol,"Air cooled, 4-stroke, SOHC, 2-valve",Fuel injection,Air Cooling,149 cc,13.2 HP @ 8000 rpm,12.8 Nm @ 6000 rpm,1,2073 mm,760 mm,1115 mm,790 mm,160 mm,1330 mm,137 kg,12 litres,57.3 mm,57.9 mm,5,"Wet, multiple-disc",Constant Mesh,267mm Hydraulic Disc,130mm Drum,Telescopic,Monocross,NaN,Digital,Digital,Digital-1,NaN,1
685,Yamaha,Yamaha FZ,"
₹ 99,200 - ₹ 14,00,000
",available,Sports Commuter,Petrol,"Air cooled, 4-stroke, SOHC, 2-valve",Fuel injection,Air Cooling,149 cc,13.1 Bhp @ 8000 rpm,12.8 Nm @ 6000 rpm,1,1990 mm,770 mm,1050 mm,790 mm,160 mm,1330 mm,132 kg,12 litres,57.3 mm,57.9 mm,5,"Wet, multiple-disc",Constant Mesh,267mm Hydraulic disc brake,"130mm Mechanical leading trailing shoe, Drum brake",Telescopic Forks,Monocross Swingarm,NaN,Digital,Digital,Digital-1,NaN,1
686,Yamaha,Yamaha MT,"
₹ 1,20,000 - ₹ 14,00,000
",available,Naked,Petrol,"155.1cc, Single Cylinder, Liquid Cooled, VVA",Fuel Injection,Liquid Cooling,155.1 cc,"18.5 HP @ 10,000 rpm","13.9 Nm @ 8,500 rpm",1,2020 mm,800 mm,1070 mm,810 mm,170 mm,1335 mm,138 kg,10 litres,58.0 mm,58.7 mm,6,Wet Multi Plate Type (Slipper Clutch),NaN,282mm Single Disc,220mm Single Disc,Telescopic Forks,Monoshock,12.08 secs,Digital,Digital,Digital,Digital,1
687,Yamaha,Yamaha R1,"
₹ 20,00,000 - ₹ 33,54,330
",available,Superbike,Petrol,"Liquid-cooled, 4-stroke, DOHC, forward-inclined parallel 4-cylinder, 16-valves (4-valves / cyl)",Fuel Injection,Liquid cooling,998 cc,"197.3 Bhp @ 13,500 rpm","112.4 Nm @ 11,500 rpm",4,2055 mm,690 mm,1150 mm,855 mm,130 mm,1405 mm,199 kg,17 litres,79.0 mm,50.9 mm,6,"Wet, Multiple Disc",Constant Mesh,320 mm Hydraulic dual disc,220 mm Hydraulic single disc,"Telescopic forks, Ø 43 mm","Swingarm, (link suspension)",2.70 secs,Digital,Digital,Digital,1,1
688,Yamaha,Yamaha R15,"
₹ 1,45,300 - ₹ 1,65,000
",available,Sports,Petrol,"155.1cc, Single Cylinder, Liquid Cooled, VVA",Fuel Injection,Liquid Cooling,155.1 cc,"18.6 HP @ 10,000 rpm",14.1 Nm @ 8500 rpm,1,1990 mm,725 mm,1135 mm,815 mm,170 mm,1325 mm,142 kg,11 litres,58 mm,58.7 mm,6,Wet Type Multi-Plate Assist & Slipper Clutch,NaN,282mm Single Disc,220mm Single Disc,Telescopic Forks,Monoshock,10.1 secs,Digital,Digital,Digital,NaN,1
689,Yamaha,Yamaha Ray,"
₹ 47,300 - ₹ 70,730
",available,Scooter,Petrol,Newly designed air-cooled 113cc four stroke single cylinder engine with BLUE CORE technology,Carburetor,Air Cooling,113 cc,7.2 HP @ 7500 rpm,8.1 Nm @ 5000 rpm,1,1835 mm,675 mm,1090 mm,760 mm,128 mm,1270 mm,104 kg,5 litres,50 mm,57.8 mm,Automatic,"Dry, Centrifugal",NaN,130mm drum,130mm drum,Telescopic,Unit Swing,NaN,Analogue,NaN,NaN,NaN,1
690,Yamaha,Yamaha Saluto,"
₹ 53,080 - ₹ 62,580
",available,Commuter,Petrol,"Single Cylinder, Air-cooled, 4-stroke, SOHC, 2-valve",Carburettor,NaN,110 cc,7.5 HP @ 7000 rpm,8.50 NM @ 4500 rpm,1,2020 mm,745 mm,1045 mm,785 mm,175 mm,1255 mm,99 kg,7.2 litres,50.0 mm,56.2 mm,4,"Wet, Multiple-disc",Constant Mesh,130mm mechanical leading trailing drum brake,130mm mechanical leading trailing drum brake,Telescopic Fork,Swingarm,NaN,Analog,0,NaN,NaN,1
691,Yamaha,Yamaha SZ,"
₹ 60,307 - ₹ 70,983
",available,Sports Commuter,Petrol,"Air cooled, 4-stroke, SOHC, 2-valve",Carburetor,Air-cooled,149 cc,12.1 HP @ 7500 rpm,12.8 Nm @ 6000 rpm,Single Cylinder,2050 mm,760 mm,1100 mm,800 mm,165 mm,1320 mm,134 kg,14 litres,57.3 mm,57.9 mm,5,"Wet, multiple-disc",Constant Mesh,245 mm Hydraulic Disc,130 mm Drum,Telescopic with coil spring & oil damper,Swingarm with coil spring & oil damper,NaN,Analog,Analog,NaN,NaN,1
692,Yamaha,Yamaha VMAX,"
₹ 26,94,577
",available,Cruiser,Petrol,"Liquid cooled, 4-stroke, DOHC, 4-valve, V-type 4-cylinder",Fuel injection,Liquid Cooling,1679 cc,197.3 Bhp @ 9000 rpm,166.8 Nm @ 6500 rpm,4,2395 mm,820 mm,1190 mm,775 mm,140 mm,1700 mm,310 kg,15 litres,90 mm,66 mm,5,"Wet, multiple-disc",NaN,Dual Hydraulic disc Ø 320 mm,Single Hydraulic disc brake Ø 298 mm,"Telescopic Forks, 52mm",Swing Arm - Link Type Suspension,2.7 secs,Digital,Analogue,Digital-2,NaN,1
693,Yamaha,Yamaha Aerox,"
₹ 80,000
",expected,Scooter,Petrol,"4-Stroke, SOHC",Fuel Injection,Liquid Cooled,155 cc,14.89 HP @ 8000 rpm,13.8 Nm @ 6250 rpm,1,1990 mm,700 mm,1125 mm,790 mm,142 mm,1350 mm,116 kg,4.6 litres,58 mm,58.7 mm,Automatic,"Dry, Centrifugal Automatic",NaN,Disc,Drum,Telescopic,Unit Swing,NaN,Digital,Digital,Digital,Digital,1
694,Yamaha,Yamaha Delight,"
₹ 55,000
",expected,Scooter,Petrol,"113cc, Air-cooled, 4-stroke, SOHC, 2-valve (India-spec model)",Carburetor,Air Cooling,113 cc,7 Bhp @ 7500 rpm (India-spec model),8.1 Nm @ 5500 rpm (India-spec model),1,1835 mm,685 mm,1080 mm,755 mm,115 mm,1250 mm,98 kg,4.4 litres,50 mm,57.8 mm,Automatic,"Dry, Centrifugal",NaN,"Hydraulic single disc, Ø 180 mm","Drum, Ø 130 mm",Telescopic fork,Unit Swing,NaN,Analog,NaN,NaN,NaN,1
695,Yamaha,Yamaha Diversion,"
₹ 6,00,000 - ₹ 6,50,000
",expected,Sports,Petrol,"Liquid-cooled, 4-stroke, DOHC, forward-inclined parallel 4-cylinder, 4-valves",Electronic Fuel Injection,Liquid Cooling,600 cc,76.4 BHP @ 10000 rpm,59.7 NM @ 8000 rpm,4,2120 mm,770 mm,1185 mm,785 mm,140 mm,1440 mm,215 kg,17 litres,65.5 mm,44.5 mm,6,"Wet, Multiple Disc",Constant Mesh,"Hydraulic dual disc, Ø 298 mm","Hydraulic single disc, Ø 245 mm",Telescopic forks,Linked monoshock with spring preload adjustment,NaN,Digital,Analog,Digital,Digital,1
696,Yamaha,Yamaha FJ,"
₹ 12,00,000
",expected,Adventure,Petrol,"Liquid-cooled, DOHC, 12-valves (4 valves / cyl), inline-three cylinder",Mikuni 41 mm throttle body F.I.,Liquid cooling,847 cc,NaN,87.2 Nm @ 8500 rpm,3,2160 mm,950 mm,1338-1375 mm,845 or 860 mm,135 mm,1440 mm,207 kg,18 litres,78 mm,59.1 mm,6,"Wet, Multiplate",NaN,"298 mm Dual discs, radial mount 4-piston calipers, Unified","245 mm Disc, single piston caliper, Unified",Adjustable 41 mm inverted fork,Adjustable link Monocross,NaN,Digital,Digital,NaN,1,NaN
697,Yamaha,Yamaha Lander,"
 ₹ 1,25,000
",expected,Adventure,Petrol,"4-stroke, SOHC, air cooled, two valves",Electronic injection,Air-cooled,249.45 cc,20.7 BHP @ 8000 rpm,20.49 NM @ 6500 rpm,1,2125 mm,830 mm,1180 mm,875 mm,275 mm,1390 mm,143 kg,11 litres,74 mm,58 mm,5,Multi-disc wet,NaN,245mm Hydraulic disc,203mm Hydraulic disc,Telescopic fork,Swingarm with link type Monocross,NaN,1,1,1,1,1
698,Yamaha,Yamaha M-SLAZ,"
₹ 1,10,000
",expected,Naked,Petrol,"4-stroke, single cylinder, SOHC, 4-valve",Fuel Injection,NaN,149 cc,16.09 Bhp @ 8500 rpm,14.3 NM @ 7500 rpm,1,1955 mm,795 mm,1065 mm,805 mm,164 mm,1350 mm,135 kg,10.2 litres,57.0 mm,58.7 mm,6,Wet multi-plate type,NaN,267mm Hydraulic Single Disc,220mm Hydraulic Single Disc,37 mm Upside Down (USD) telescopic forks,Swing Arm (shock absorber),NaN,Digital,Digital,Digital,Digital,1
699,Yamaha,Yamaha NIKEN,"
₹ 15,00,000
",expected,Naked,Petrol,"3-cylinder, 4-stroke, liquid-cooled, DOHC, 4-valves",Fuel Injection,Liquid Cooling,847 cc,"115 HP @ 10,000 rpm",87.5 NM @ 8500 rpm,3,2150 mm,885 mm,1250 mm,820 mm,150 mm,1510 mm,263 kg,18 litres,78.0 mm,59.1 mm,6,"Wet, Multiple Disc",Constant Mesh,"Hydraulic Double Disc, Ø 298 mm","Hydraulic single disc, Ø 282 mm",Double upside down telescopic forks,MonoShock,4.00 secs,Digital,Digital,Digital,Digital,1
700,Yamaha,Yamaha NMAX,"
₹ 95,000
",expected,Scooter,Petrol,4-stroke 4-valve SOHC single cylinder water-cooled with variable valve timing technology (VVA),Fuel Injection,NaN,155 cc,14.8 BHP,13.5 NM,1,1955 mm,740 mm,1115 mm,765 mm,135 mm,1350 mm,127 kg,6.6 litres,58.0 mm,58.7 mm,Automatic,Dry automatic centrifugal clutch,NaN,Disc,Disc,Telescopic,Unit Swing,NaN,Digital,NaN,Digital,Digital,1
701,Yamaha,Yamaha R125,"
₹ 1,20,000
",expected,Sports,Petrol,"Single cylinder, 4-stroke, liquid-cooled, SOHC, 4-valves",Electronic Fuel Injection,Liquid Cooling,124.7 cc,14.8 Bhp @ 9000 rpm,12.4 Nm @ 8000 rpm,1,1955 mm,680 mm,1065 mm,825 mm,155 mm,1355 mm,142 kg,11.50 litres,52 mm,58.6 mm,6,"Wet, multiple-disc coil spring",Constant mesh,292mm Single Disc,230mm Single Disc,41mm Upside Down (USD) Forks,Linked monoshock with spring preload adjustment,NaN,Digital,Digital,Digital,Digital,1
702,Yamaha,Yamaha R25,"
₹ 3,00,000
",expected,Sports,Petrol,"Liquid-cooled, four-stroke, DOHC, 4-valve",Fuel Injection,Liquid Cooling,249 cc,35.5 BHP @ 12000 rpm,22.6 NM @ 10000 rpm,2,2090 mm,720 mm,1135 mm,780 mm,160 mm,1380 mm,166 kg,14.30 litres,60 mm,44.1 mm,6,"Wet, manual clutch, Multiplat",NaN,Floating Single Disc Ø 298mm,Single Disc Ø 220mm,Telescopic Fork 41 mm,Suspension Monocross,NaN,Digital,Analog,Digital-2,NaN,1
703,Yamaha,Yamaha R3,"
₹ 3,70,000
",expected,Sports,Petrol,"321cc, Liquid-Cooled, 2-Cylinder",Electronic Fuel Injection,Liquid Cooling,321 cc,42 HP @ 10750 rpm,28.8 Nm @ 9000 rpm,2,2090 mm,730 mm,1140 mm,780 mm,160 mm,1380 mm,170 kg,14 litres,68.0 mm,44.1 mm,6,"Wet, Multiple Disc",Constant Mesh,298mm Hydraulic Single Disc,220mm Hydraulic Single Disc,USD Forks,Monoshock,6 secs,Digital,Digital,Digital,Digital,1
704,Yamaha,Yamaha R6,"
₹ 15,00,000
",expected,Superbike,Petrol,"4-stroke, liquid-cooled, forward-inclined parallel 4-cylinder, DOHC",Electronic Fuel Injection,Liquid Cooling,599 cc,"118.4 PS @ 14,500 rpm",61.7 Nm @ 10500 rpm,4,2040 mm,695 mm,1150 mm,850 mm,130 mm,1375 mm,190 kg,17 litres,67 mm,42.5 mm,6,"Wet, multiple-disc coil spring",Constant Mesh,"Hydraulic dual disc, Ø 320 mm","Hydraulic single disc, Ø 220 mm","Upside-down telescopic fork, Ø 43 mm","Swingarm, link suspension, Monoshock",3.0 secs,Digital,Analog,Digital,Digital,1
705,Yamaha,Yamaha SCR,"
₹ 11,00,000
",expected,Scrambler,Petrol,Air-cooled SOHC 4-stroke V-twin; 8 valves,35mm dual bore throttle body fuel injection,Air Cooling,942 cc,Not Announced,80.41 NM @ 3000 rpm,2,2250 mm,895 mm,1165 mm,830 mm,140 mm,1575 mm,248 kg,12 litres,85.0 mm,83.0 mm,5,Multiplate wet clutch,NaN,298mm Wave-type disc,298mm Wave-type disc,41mm Telescopic fork,Dual piggyback shocks,NaN,Digital,0,Digital,Digital,1
706,Yamaha,Yamaha SMAX,"
₹ 95,000
",expected,Scooter,Petrol,"4-stroke, liquid-cooled, SOHC, 4-valve, single cylinder",30 mm Throttle body fuel injection,NaN,155 cc,14.8 BHP,13.5 NM @ 6000 rpm,1,2030 mm,715 mm,1295 mm,795 mm,90 mm,1405 mm,149 kg,7.4 litres,58 mm,58.7 mm,Automatic,NaN,NaN,267 mm disc / twin piston,245 mm disc / single piston,33 mm trailing axle fork,Single shock Monocross,NaN,Digital,Anaog,Digital,Digital,1
707,Yamaha,Yamaha SR400,"
₹ 3,75,000
",expected,Cruiser,Petrol,"4-stroke, air-cooled, SOHC, 2-valves",Fuel Injection,Air Cooling,399 cc,22.9 BHP @ 6500 rpm,27.4 NM @ 3000 rpm,1,2085 mm,750 mm,1095 mm,785 mm,130 mm,1410 mm,174 kg,12.10 litres,87.0 mm,67.2 mm,5,"Wet, Multiple Disc",NaN,"Hydraulic Disk, Ø 298 mm",150mm drum,Telescopic forks,Dual shock,NaN,Analog,Analog,NaN,NaN,0
708,Yamaha,Yamaha Tenere,"
NA
",expected,Adventure,Petrol,"689cc, Liquid-Cooled, 4-Stroke, 4-Valves, DOHC, 2-Cylinder",Fuel Injection,Liquid Cooled,689 cc,72.41 HP @ 9000 rpm,68.0 Nm @ 6500 rpm,2,2370 mm,910 mm,1455 mm,875 mm,240 mm,1595 mm,204 kg,16 litres,80.0 mm,68.6 mm,6,"Wet, Multiple Disc","Constant Mesh, 6-Speed",Hydraulic Dual Disc (282 mm),Hydraulic Single Disc (245 mm),Upside-Down Telescopic Fork,"Swingarm, (Link Type Suspension)",NaN,Digital,Digital,Digital,Digital,1
709,Yamaha,Yamaha Tracer,"
₹ 7,50,000 - ₹ 13,50,000
",expected,Adventure,Petrol,"2-Cylinder, 4-stroke, liquid-cooled, DOHC, 4-valves",Fuel Injection,NaN,689 cc,73.77 BHP @ 9000 rpm,68 NM @ 6500 rpm,2,2138 mm,806 mm,1270 mm,835 mm,140 mm,1450 mm,196 kg,17 litres,80.0 mm,68.6 mm,6,"Wet, Multiple Disc",NaN,"Hydraulic dual disc, Ø 282 mm","Hydraulic single disc, Ø 245 mm",Telescopic forks,Swingarm (link suspension),NaN,Digital,Digital,Digital,NaN,1
710,Yamaha,Yamaha Xabre,"
₹ 1,10,000
",expected,Naked,Petrol,"4-stroke, single cylinder, SOHC, 4-valve",Fuel Injection,NaN,149 cc,16.09 Bhp @ 8500 rpm,14.3 NM @ 7500 rpm,1,1959 mm,795 mm,1065 mm,805 mm,164 mm,1350 mm,135 kg,10.2 litres,57.0 mm,58.7 mm,6,Wet multi-plate type,NaN,267mm Hydraulic Single Disc,220mm Hydraulic Single Disc,37 mm Upside Down (USD) telescopic forks,Swing Arm (shock absorber),NaN,Digital,Digital,Digital,Digital,1
711,Yamaha,Yamaha XSR,"
₹ 1,50,000 - ₹ 9,00,000
",expected,Naked,Petrol,"155.1cc, Liquid Cooled, Single Cylinder",Fuel Injection,Liquid Cooling,155.1 cc,"18.6 HP @ 10,000 rpm",14.1 NM @ 8500 rpm,1,2000 mm,805 mm,1080 mm,810 mm,170 mm,1330 mm,134 kg,10 litres,58 mm,58.7 mm,6,Wet Type Multi-Plate Assist & Slipper Clutch,NaN,282mm Single Disc,220mm Single Disc,USD Forks (India Will Get Conventional Telescopic Forks),Monoshock,NaN,Digital,Digital,Digital,NaN,1
712,Yamaha,Yamaha Alba,"
₹ 39,400 - ₹ 46,500
",discontinued,Commuter,Petrol,"4-stroke, SOHC, 2-valve",NaN,Air Cooling,106 cc,7.5 Bhp @ 7500 rpm,7.8 Nm @ 6000 rpm,1,2000.00 mm,730.00 mm,1050.00 mm,NaN,130.00 mm,1300.00 mm,130.00 kg,13.00 litres,49 mm,56 mm,4,Multiple wet type,NaN,Drum,Drum,Telescopic Hydraulic,"Adjustable, Hydraulic",NaN,Analogue,None,None,NaN,1
713,Yamaha,Yamaha Crux,"
₹ 39,667
",discontinued,Commuter,Petrol,"Air-cooled, 4-stroke, SOHC, 2-valve",NaN,NaN,106 cc,7.5 Bhp @ 7500 rpm,7.5 Nm @ 6000 rpm,1,2000 mm,735 mm,1075 mm,780 mm,160 mm,1260 mm,113 kg,11 litres,49 mm,56 mm,4,Wet Multiple Disc,Constant Mesh,Drum,Drum,Telescopic,Swing arm,NaN,Analogue,NaN,NaN,NaN,0
714,Yamaha,Yamaha Crux (2010),"
₹ 36,000
",discontinued,Commuter,Petrol,105.6cc,NaN,Air Cooling,NaN,[email protected],[email protected],1,2000.00 mm,735.00 mm,1075.00 mm,NaN,160.00 mm,1260.00 mm,113.00 kg,11.00 litres,49 mm,56 mm,4,Wet multi-plate coil spring,Constant Mesh,Drum,Drum,Telescopic,Swing arm,NaN,Analogue,None,None,NaN,0
715,Yamaha,Yamaha Enticer,"
₹ 48,000
",discontinued,Cruiser,Petrol,"123.7cc, Single-cylinder, 4-stroke, air-cooled",NaN,Air-cooled,123.7 cc,11 Bhp @ 8000 rpm,10.4 Nm @ 6500 rpm,1,1995 mm,670.00 mm,1125 mm,790 mm,140 mm,1375 mm,125 kg,13 litres,54 mm,54 mm,4,NaN,NaN,240mm Disc,130mm Drum,Telescopic Forks,"Adjustable shocks absorbers, swingarm",NaN,Analog,0,NaN,0,1
716,Yamaha,Yamaha Fazer (2008),"
₹ 42,000
",discontinued,Commuter,Petrol,123.7 cc,NaN,NaN,123.7 cc cc,10.8 Bhp @ 7500 rpm,1.06 Kgm @6500 rpm,1,NaN,NaN,NaN,NaN,NaN,1300.00 mm,125.00 kg,13.00 litres,NaN,NaN,4,NaN,NaN,Disc,Drum,NaN,NaN,NaN,Analogue,None,None,NaN,0
717,Yamaha,Yamaha Fazer (2010),"
₹ 78,000 - ₹ 84,700
",discontinued,Sports Commuter,Petrol,"4-stroke, SOHC, Single Cylinder",NaN,Air Cooling,153 cc,14 Bhp @ 7500 rpm,14 Nm @ 6000 rpm,1,1975.00 mm,770.00 mm,1045.00 mm,NaN,160.00 mm,1335.00 mm,141.00 kg,12.00 litres,58 mm,57.9 mm,5,Constant Wet Multi Plate,NaN,267mm Hydraulic Disc,Drum,Telescopic,Monocross,NaN,Digital,Digital,Digital,NaN,1
718,Yamaha,Yamaha Fazer (2018),"
₹ 79,500 - ₹ 88,143
",discontinued,Sports Commuter,Petrol,"153cc, 4-stroke",NaN,Air Cooling,153 cc,13.8 Bhp @ 7500 rpm,13.6 Nm @ 6000 rpm,1,2075 mm,761 mm,1119 mm,790 mm,160 mm,1334 mm,141 kg,12 litres,58 mm,57.9 mm,5,Wet Multi Plate,Constant Mesh,267mm Hydraulic Disc,Drum,Telescopic,Monocross,NaN,Digital,Digital,Digital-1,NaN,1
719,Yamaha,Yamaha FZ (2010),"
₹ 70,500 - ₹ 1,00,000
",discontinued,Sports Commuter,Petrol,"Air-cooled, 4-stroke, SOHC",NaN,Air Cooling,153 cc,14 Bhp @ 7500 rpm,14 Nm @ 6000 rpm,1,1975.00 mm,770.00 mm,1045.00 mm,NaN,160.00 mm,1335.00 mm,135.00 kg,12.00 litres,58 mm,57.9 mm,5,Constant Wet Multi Plate,NaN,267mm Hydraulic Disc,Drum,Telescopic,Monocross,NaN,Digital,Digital,Digital,NaN,1
720,Yamaha,Yamaha FZ (2013),"
₹ 74,500
",discontinued,Sports Commuter,Petrol,"153cc, 4-stroke",NaN,Air Cooling,153 cc,13.8 Bhp @ 7500 rpm,13.6 Nm @ 6000 rpm,1,2075.00 mm,770.00 mm,1090.00 mm,NaN,160.00 mm,1334.00 mm,135.00 kg,12.00 litres,58 mm,57.9 mm,5,Constant Wet Multi Plate,NaN,267mm Hydraulic Disc,Drum,Telescopic,Monocross,NaN,Digital,Digital,Digital,NaN,1
721,Yamaha,Yamaha FZ (2018),"
₹ 74,491 - ₹ 11,42,999
",discontinued,Sports Commuter,Petrol,"Air cooled, 4-stroke, SOHC, 2-valve",Fuel injection,Air Cooling,149 cc,13.1 Bhp @ 8000 rpm,12.8 Nm @ 6000 rpm,1,1990 mm,770 mm,1030 mm,790 mm,160 mm,1330 mm,132 kg,12 litres,57.3 mm,57.9 mm,5,"Wet, multiple-disc",Constant Mesh,267mm Hydraulic disc brake,"130mm Mechanical leading trailing shoe, Drum brake",Telescopic Forks,Monocross,NaN,Digital,Digital,Digital-1,NaN,1
722,Yamaha,Yamaha G5,"
₹ 43,000 - ₹ 49,000
",discontinued,Commuter,Petrol,106cc,NaN,Air Cooling,106 cc,[email protected],[email protected],1,2065.00 mm,730.00 mm,1100.00 mm,NaN,160.00 mm,1300.00 mm,127.00 kg,13.00 litres,49 mm,56 mm,4,Wet multiple-disc,NaN,Drum,Drum,Telescopic Fork,Swing Arm,NaN,Analogue,None,None,NaN,0
